BilledCost,BillingAccountId,BillingAccountName,BillingAccountType,BillingCurrency,BillingPeriodEnd,BillingPeriodStart,ChargeCategory,ChargeClass,ChargeDescription,ChargeFrequency,ChargePeriodEnd,ChargePeriodStart,CommitmentDiscountCategory,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountStatus,CommitmentDiscountType,ConsumedQuantity,ConsumedUnit,ContractedCost,ContractedUnitPrice,EffectiveCost,InvoiceIssuerName,ListCost,ListUnitPrice,PricingCategory,PricingQuantity,PricingUnit,ProviderName,PublisherName,RegionId,RegionName,ResourceId,ResourceName,ResourceType,ServiceCategory,ServiceName,SkuId,SkuPriceId,SubAccountId,SubAccountName,SubAccountType,Tags,x_AccountId,x_AccountName,x_AccountOwnerId,x_BilledCostInUsd,x_BilledUnitPrice,x_BillingAccountId,x_BillingAccountName,x_BillingExchangeRate,x_BillingExchangeRateDate,x_BillingProfileId,x_BillingProfileName,x_ContractedCostInUsd,x_CostAllocationRuleName,x_CostCenter,x_CustomerId,x_CustomerName,x_EffectiveCostInUsd,x_EffectiveUnitPrice,x_InvoiceId,x_InvoiceIssuerId,x_InvoiceSectionId,x_InvoiceSectionName,x_ListCostInUsd,x_PartnerCreditApplied,x_PartnerCreditRate,x_PricingBlockSize,x_PricingCurrency,x_PricingSubcategory,x_PricingUnitDescription,x_PublisherCategory,x_PublisherId,x_ResellerId,x_ResellerName,x_ResourceGroupName,x_ResourceType,x_ServicePeriodEnd,x_ServicePeriodStart,x_SkuDescription,x_SkuDetails,x_SkuIsCreditEligible,x_SkuMeterCategory,x_SkuMeterId,x_SkuMeterName,x_SkuMeterSubcategory,x_SkuOfferId,x_SkuOrderId,x_SkuOrderName,x_SkuPartNumber,x_SkuRegion,x_SkuServiceFamily,x_SkuTerm,x_SkuTier
0.000000640712678,/providers/Microsoft.Billing/billingAccounts/8611537,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Bandwidth Inter-Region - Intra Continent Data Transfer Out - North America,Usage-Based,2024-06-03T00:00Z,2024-06-02T00:00Z,,,,,,0.000032035633922,GB,0.00000064071267844,0.02,0.000000640712678,Microsoft,0.00000064071267844,0.02,Standard,0.000032035633922,GB,Microsoft,Microsoft,eastus,East US,/subscriptions/9ec51cfd-5ca7-4d76-8101-dd0a4abc5674/resourcegroups/mc_aksccmextensibilitypoc_test-cluster-1_eastus/providers/microsoft.compute/virtualmachinescalesets/aks-agentpool-35929937-vmss,aks-agentpool-35929937-vmss,Virtual machine scale set,Compute,Virtual Machine Scale Sets,616169332,616169332,/subscriptions/9ec51cfd-5ca7-4d76-8101-dd0a4abc5674,Trey Research Corporate,Subscription,"{""aks-managed-cluster-name"": ""test-cluster-1"",""aks-managed-cluster-rg"": ""aksccmextensibilitypoc"",""CostCenter"": ""1234"",""env"": ""prod"",""org"": ""trey"",""Cost department"": ""Marketing"",""aks-managed-consolidated-additional-properties"": ""e266cc95-5d88-11ee-baa1-4a2d99d43f85"",""aks-managed-createOperationID"": """",""aks-managed-creationSource"": ""vmssclient-aks-agentpool-35929937-vmss"",""aks-managed-kubeletIdentityClientID"": ""9a320ab0-94a6-48b6-a624-c36100c023ed"",""aks-managed-operationID"": ""9e5e22b1-9ba7-4cf9-a815-8ef7fe419f8b"",""aks-managed-orchestrator"": ""Kubernetes:1.22.6"",""aks-managed-poolName"": ""agentpool"",""aks-managed-resourceNameSuffix"": ""36728348"",""aks-managed-ssh-access"": ""LocalUser""}",196312,ACM Team,acm@testea.onmicrosoft.com,,0.02,8611537,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,8611537,Trey Research Demo (DO NOT USE),,,ACM9000,,,,0.02,,,144867,ACM,,,,1,USD,Standard,1 GB,Cloud Provider,Microsoft,,,mc_aksccmextensibilitypoc_test-cluster-1_eastus,microsoft.compute/virtualmachinescalesets,,,Bandwidth Inter-Region - Intra Continent Data Transfer Out - North America,"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""aks-agentpool-35929937-vmss_0"",""ContainerId"":""7c6954de-4629-4ad8-b81a-dfa4fd4a4113"",""NodeId"":""14320ac8-2a5a-4555-ac23-7d0f33c15a72""}",True,Bandwidth,dbefcfc1-e3f6-409b-be6d-9cd7b00724a5,Intra Continent Data Transfer Out,Inter-Region,MS-AZR-0017P,,,AAD-84507,North America,,,
0.0000012,/providers/Microsoft.Billing/billingAccounts/8611537,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Queues v2 - LRS - Class 1 Operations - CA Central,Usage-Based,2024-06-03T00:00Z,2024-06-02T00:00Z,,,,,,0.00030000,Units,0.00000000012,0.004,0.0000012,Microsoft,0.0000012,0.004,Standard,0.00000003,Units,Microsoft,Microsoft,canadacentral,Canada Central,/subscriptions/710625ca-2ae6-40da-90b9-2aa1eedd32d1/resourcegroups/autcostreport/providers/microsoft.storage/storageaccounts/costreportautomdemo,costreportautomdemo,Storage account,Storage,Storage Accounts,1046133,1046133,/subscriptions/710625ca-2ae6-40da-90b9-2aa1eedd32d1,Pay-As-You-Go,Subscription,,236762,ACMTiago,demo@testea.onmicrosoft.com,,0.004,8611537,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,8611537,Trey Research Demo (DO NOT USE),,,P10198560,,,,0.004,,,144867,ACM,,,,10000,USD,Standard,10K,Cloud Provider,Microsoft,,,AutCostReport,Microsoft.Storage/storageAccounts,,,Queues v2 - LRS - Class 1 Operations - CA Central,,True,Storage,3a5fc8a2-fea0-4b2a-b051-2d1e4527d725,LRS Class 1 Operations,Queues v2,MS-AZR-0017P,,,AAA-71345,CA Central,,,
0.000000072,/providers/Microsoft.Billing/billingAccounts/8611537,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Tables - Read Operations,Usage-Based,2024-06-03T00:00Z,2024-06-02T00:00Z,,,,,,0.00020000,Units,0.0000000000072,0.00036,0.000000072,Microsoft,0.000000072,0.00036,Standard,0.00000002,Units,Microsoft,Microsoft,eastus,East US,/subscriptions/64e355d7-997c-491d-b0c1-8414dccfcf42/resourcegroups/ftk-integration-tests/providers/microsoft.storage/storageaccounts/820d5d562a924a6c8ecc0548,820d5d562a924a6c8ecc0548,Storage account,Storage,Storage Accounts,1012339,1012339,/subscriptions/64e355d7-997c-491d-b0c1-8414dccfcf42,Trey Research R&D Playground,Subscription,"{""CostCenter"": ""1234"",""CostAllocationTest"": ""Sameer"",""env"": ""prod"",""org"": ""trey"",""Project"": ""Foo""}",196312,ACM Team,acm@testea.onmicrosoft.com,,0.00036,8611537,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,8611537,Trey Research Demo (DO NOT USE),,,ACM9000,,,,0.00036,,,144867,ACM,,,,10000,USD,Standard,10K,Cloud Provider,Microsoft,,,ftk-integration-tests,Microsoft.Storage/storageAccounts,,,Tables - Read Operations,,True,Storage,12da282f-7e96-49e2-983a-9a65da2a4866,Read Operations,Tables,MS-AZR-0148P,,,N9H-00805,,,,
0.000186322158203,/providers/Microsoft.Billing/billingAccounts/8611537,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Rtn Preference: MGN - Standard Data Transfer Out,Usage-Based,2024-06-03T00:00Z,2024-06-02T00:00Z,,,,,,0.002141634002328,GB,0.000186322158202536,0.087,0.000186322158203,Microsoft,0.000186322158202536,0.087,Standard,0.002141634002328,GB,Microsoft,Microsoft,eastus,East US,/subscriptions/9ec51cfd-5ca7-4d76-8101-dd0a4abc5674/resourcegroups/mc_analyticsengine_analyticsengine_eastus/providers/microsoft.network/applicationgateways/ingress-appgateway,ingress-appgateway,Application gateway,Networking,Application Gateway,1010107,1010107,/subscriptions/9ec51cfd-5ca7-4d76-8101-dd0a4abc5674,Trey Research Corporate,Subscription,"{""aks-managed-cluster-name"": ""AnalyticsEngine"",""aks-managed-cluster-rg"": ""AnalyticsEngine"",""CostCenter"": ""1234"",""env"": ""prod"",""org"": ""trey"",""test"": "",,,"",""hidden-managedby"": ""/subscriptions/9ec51cfd-5ca7-4d76-8101-dd0a4abc5674/resourceGroups/AnalyticsEngine/providers/Microsoft.ContainerService/managedClusters/AnalyticsEngine"",""ccm"": ""ElieTest"",""Cost department"": ""Marketing"",""created-by"": ""ingress-appgw"",""ingress-for-aks-cluster-id"": ""/subscriptions/9ec51cfd-5ca7-4d76-8101-dd0a4abc5674/resourcegroups/analyticsengine/providers/Microsoft.ContainerService/managedClusters/analyticsengine"",""managed-by-k8s-ingress"": ""1.5.3/94b2b229/2023-02-03-21:42T+0000"",""Project"": ""Foo""}",196312,ACM Team,acm@testea.onmicrosoft.com,,0.087,8611537,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,8611537,Trey Research Demo (DO NOT USE),,,ACM9000,,,,0.087,,,144867,ACM,,,,1,USD,Standard,1 GB,Cloud Provider,Microsoft,,,mc_analyticsengine_analyticsengine_eastus,microsoft.network/applicationgateways,,,Rtn Preference: MGN - Standard Data Transfer Out,"{""PlatformType"":""V2-Agg""}",True,Bandwidth,9995d93a-7d35-4d3f-9c69-7a7fea447ef4,Standard Data Transfer Out,,MS-AZR-0017P,,,Q5H-00003,Zone 1,,,
0.000000008046627,/providers/Microsoft.Billing/billingAccounts/8611537,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Bandwidth Inter-Region - Intra Continent Data Transfer Out - North America,Usage-Based,2024-06-03T00:00Z,2024-06-02T00:00Z,,,,,,0.000000402331352,GB,0.00000000804662704,0.02,0.000000008046627,Microsoft,0.00000000804662704,0.02,Standard,0.000000402331352,GB,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/64e355d7-997c-491d-b0c1-8414dccfcf42/resourcegroups/devtestlab/providers/microsoft.machinelearningservices/workspaces/zmltestplayground,zmltestplayground,Azure Machine Learning workspace,AI and Machine Learning,Azure Machine Learning,616169332,616169332,/subscriptions/64e355d7-997c-491d-b0c1-8414dccfcf42,Trey Research R&D Playground,Subscription,"{""ComputeType"": ""Compute Instance"","" org"": ""trey"",""CostAllocationTest"": ""Sameer""}",196312,ACM Team,acm@testea.onmicrosoft.com,,0.02,8611537,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,8611537,Trey Research Demo (DO NOT USE),,SameerRuleWithTag,ACM9000,,,,0.02,,,144867,ACM,,,,1,USD,Standard,1 GB,Cloud Provider,Microsoft,,,devtestlab,Microsoft.MachineLearningServices/workspaces,,,Bandwidth Inter-Region - Intra Continent Data Transfer Out - North America,"{""AccountName"":""bai52238044515004711258a"",""PoolName"":""azurepc_84f29f84-4ac2-4286-9879-731da9be5607"",""ConfigType"":""VirtualMachine"",""NodeType"":""Dedicated"",""PoolAllocationMode"":""BatchService"",""UsageType"":""virtualmachinescalesets"",""ClusterType"":""DSI"",""AmlWorkspaceId"":""32ef54ad-3016-47b1-bc5c-d1f26560cc18"",""AMLResourceType"":""Provisioner.Batch"",""SourceEventId"":""d32ccdc2-81fa-a8ce-b48a-e45a82d92ff8"",""SourceResourceProvider"":""Batch"",""HostSubscriptionId"":""2b56c433-734a-4e64-8dce-4d9f93075804"",""EmittingService"":""Machine Learning Service - Non DSVM"",""Processor_Version"":""BillingProcessorV2""}",True,Bandwidth,dbefcfc1-e3f6-409b-be6d-9cd7b00724a5,Intra Continent Data Transfer Out,Inter-Region,MS-AZR-0148P,,,AAD-84507,North America,,,
-0.65705256,/providers/Microsoft.Billing/billingAccounts/8611537,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Premium SSD Managed Disks - P10 LRS - US East,Usage-Based,2024-06-09T00:00Z,2024-06-08T00:00Z,,,,,,-0.033336,Units/Month,-0.65705256,19.71,-0.65705256,Microsoft,-0.65705256,19.71,Standard,-0.033336,Units/Month,Microsoft,Microsoft,eastus,East US,/subscriptions/9ec51cfd-5ca7-4d76-8101-dd0a4abc5674/resourcegroups/mc_aksccmextensibilitypoc_test-cluster-1_eastus/providers/microsoft.compute/disks/aks-nodepool1-220302aks-nodepool1-2203021os__2_c1944decc9ee408887e8d02ccc84e67a,aks-nodepool1-220302aks-nodepool1-2203021OS__2_c1944decc9ee408887e8d02ccc84e67a,Disk,Compute,Virtual Machines,1073873,1073873,/subscriptions/9ec51cfd-5ca7-4d76-8101-dd0a4abc5674,Trey Research Corporate,Subscription,"{""aks-managed-cluster-name"": ""test-cluster-1"",""aks-managed-cluster-rg"": ""aksccmextensibilitypoc"",""CostCenter"": ""1234"",""env"": ""prod"",""org"": ""trey"",""Cost department"": ""Marketing"",""aks-managed-consolidated-additional-properties"": ""e266d5d1-5d88-11ee-baa1-4a2d99d43f85"",""aks-managed-createOperationID"": """",""aks-managed-creationSource"": ""vmssclient-aks-nodepool1-22030218-vmss"",""aks-managed-kubeletIdentityClientID"": ""9a320ab0-94a6-48b6-a624-c36100c023ed"",""aks-managed-operationID"": ""9e5e22b1-9ba7-4cf9-a815-8ef7fe419f8b"",""aks-managed-orchestrator"": ""Kubernetes:1.22.6"",""aks-managed-poolName"": ""nodepool1"",""aks-managed-resourceNameSuffix"": ""36728348"",""aks-managed-ssh-access"": ""LocalUser""}",196312,ACM Team,acm@testea.onmicrosoft.com,,19.71,8611537,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,8611537,Trey Research Demo (DO NOT USE),,PartnerCommunityDemo,ACM9000,,,,19.71,,,144867,ACM,,,,1,USD,Standard,1/Month,Cloud Provider,Microsoft,,,MC_AKSCCMEXTENSIBILITYPOC_TEST-CLUSTER-1_EASTUS,Microsoft.Compute/disks,,,Premium SSD Managed Disks - P10 LRS - US East,,True,Storage,93a6a529-4f49-47cb-9b1e-db9e5f23263f,P10 LRS Disk,Premium SSD Managed Disks,MS-AZR-0017P,,,AAD-18110,US East,,,
0.000012,/providers/Microsoft.Billing/billingAccounts/8611537,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Microsoft Defender for Storage - Standard Transactions,Usage-Based,2024-06-09T00:00Z,2024-06-08T00:00Z,,,,,,0.00060000,Units,0.0000000012,0.02,0.000012,Microsoft,0.000012,0.02,Standard,0.00000006,Units,Microsoft,Microsoft,centralus,Central US,/subscriptions/64e355d7-997c-491d-b0c1-8414dccfcf42/resourcegroups/clancytest/providers/microsoft.storage/storageaccounts/clancyteststgeacct2,clancyteststgeacct2,Storage account,Storage,Storage Accounts,611182811,611182811,/subscriptions/64e355d7-997c-491d-b0c1-8414dccfcf42,Trey Research R&D Playground,Subscription,"{""ClancyTag"": ""ClancyTestRG"",""CostAllocationTest"": ""Sameer"",""env"": ""prod"",""org"": ""trey""}",196312,ACM Team,acm@testea.onmicrosoft.com,,0.02,8611537,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,8611537,Trey Research Demo (DO NOT USE),,,ACM9000,,,,0.02,,,144867,ACM,,,,10000,USD,Standard,10K,Cloud Provider,Microsoft,,,ClancyTest,Microsoft.Storage/storageAccounts,,,Microsoft Defender for Storage - Standard Transactions,"{""Cloud"":""Azure"",""StorageService"":""Files""}",True,Microsoft Defender for Cloud,8a752c6d-6098-4f15-8828-3716ba46d524,Standard Transactions,Storage,MS-AZR-0148P,,,AAA-97331,,,,
0.1600128,/providers/Microsoft.Billing/billingAccounts/8611537,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Premium SSD Managed Disks - P4 LRS - US South Central,Usage-Based,2024-06-17T00:00Z,2024-06-16T00:00Z,,,,,,0.033336,Units/Month,0.1600128,4.8,0.1600128,Microsoft,0.1600128,4.8,Standard,0.033336,Units/Month,Microsoft,Microsoft,southcentralus,South Central US,/subscriptions/1caaa5a3-2b66-438e-8ab4-bce37d518c5d/resourcegroups/acm-demo01/providers/microsoft.compute/disks/jupiterlander_disk1_9cc8ba8003fb4f0f94b22aef966aeaef,jupiterlander_disk1_9cc8ba8003fb4f0f94b22aef966aeaef,Disk,Compute,Virtual Machines,1073466,1073466,/subscriptions/1caaa5a3-2b66-438e-8ab4-bce37d518c5d,Cost Management Research,Subscription,"{""CostCenter"": ""SubACM""}",196312,ACM Team,acm@testea.onmicrosoft.com,,4.8,8611537,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,8611537,Trey Research Demo (DO NOT USE),,,acm9000,,,,4.8,,,144867,ACM,,,,1,USD,Standard,1/Month,Cloud Provider,Microsoft,,,ACM-DEMO01,Microsoft.Compute/disks,,,Premium SSD Managed Disks - P4 LRS - US South Central,,True,Storage,9a88050a-c33e-45c3-a524-7bb1a94b0602,P4 LRS Disk,Premium SSD Managed Disks,MS-AZR-0017P,,,AAD-18184,US South Central,,,
0.00000023804605,/providers/Microsoft.Billing/billingAccounts/8611537,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Bandwidth Inter-Region - Intra Continent Data Transfer Out - North America,Usage-Based,2024-06-17T00:00Z,2024-06-16T00:00Z,,,,,,0.000011902302504,GB,0.00000023804605008,0.02,0.00000023804605,Microsoft,0.00000023804605008,0.02,Standard,0.000011902302504,GB,Microsoft,Microsoft,canadacentral,Canada Central,/subscriptions/299611fd-f57d-4591-a2ce-b485ba0021cd/resourcegroups/contosocgitestrg/providers/microsoft.compute/virtualmachines/cgivm1,cgivm1,Virtual machine,Compute,Virtual Machines,616169332,616169332,/subscriptions/299611fd-f57d-4591-a2ce-b485ba0021cd,contosocgitestsub,Subscription,,315345,CGITest,cgitest@contosotestcgi.onmicrosoft.com,,0.02,8611537,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,8611537,Trey Research Demo (DO NOT USE),,,test123,,,,0.02,,,144867,ACM,,,,1,USD,Standard,1 GB,Cloud Provider,Microsoft,,,contosocgitestrg,microsoft.compute/virtualmachines,,,Bandwidth Inter-Region - Intra Continent Data Transfer Out - North America,"{""PipelineType"":""v2"",""DataTransferDirection"":""DataTrOut"",""VmName"":""cgivm1"",""ContainerId"":""4faa9f1a-3c87-4262-813b-e1a9596a9635"",""NodeId"":""aa656a30-0989-f24f-a329-b7fa98d36ca9""}",True,Bandwidth,dbefcfc1-e3f6-409b-be6d-9cd7b00724a5,Intra Continent Data Transfer Out,Inter-Region,MS-AZR-0017P,,,AAD-84507,North America,,,
0.0000096,/providers/Microsoft.Billing/billingAccounts/8611537,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Tables - LRS Data Stored - CA East,Usage-Based,2024-06-19T00:00Z,2024-06-18T00:00Z,,,,,,0.000192,GB/Month,0.00000960,0.05,0.0000096,Microsoft,0.00000960,0.05,Standard,0.000192,GB/Month,Microsoft,Microsoft,canadaeast,Canada East,/subscriptions/9ec51cfd-5ca7-4d76-8101-dd0a4abc5674/resourcegroups/treynetwork/providers/microsoft.storage/storageaccounts/storshrew,storshrew,Storage account,Storage,Storage Accounts,1009522,1009522,/subscriptions/ed570627-0265-4620-bb42-bae06bcfa914,Trey Research IT,Subscription,"{""Cost department"": ""Marketing"",""env"": ""prod"",""org"": ""trey"",""Project"": ""Foo""}",196312,ACM Team,acm@testea.onmicrosoft.com,,0.05,8611537,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,8611537,Trey Research Demo (DO NOT USE),,PartnerCommunityDemo,ACM9000,,,,0.05,,,144867,ACM,,,,1,USD,Standard,1 GB/Month,Cloud Provider,Microsoft,,,TreyNetwork,Microsoft.Storage/storageAccounts,,,Tables - LRS Data Stored - CA East,,True,Storage,7f627a53-5868-48d7-b4e5-7140894deede,LRS Data Stored,Tables,MS-AZR-0017P,,,N9H-01329,CA East,,,
-0.025,/providers/Microsoft.Billing/billingAccounts/8611537,Trey Research Demo (DO NOT USE),Billing Account,USD,2024-07-01T00:00Z,2024-06-01T00:00Z,Usage,,Load Balancer - Standard Included LB Rules and Outbound Rules,Usage-Based,2024-06-19T00:00Z,2024-06-18T00:00Z,,,,,,-1,Hours,-0.025,0.025,-0.025,Microsoft,-0.025,0.025,Standard,-1,Hours,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/64e355d7-997c-491d-b0c1-8414dccfcf42/resourcegroups/zfinops/providers/microsoft.machinelearningservices/workspaces/zfinopswkspace,zfinopswkspace,Azure Machine Learning workspace,AI and Machine Learning,Azure Machine Learning,1071942,1071942,/subscriptions/64e355d7-997c-491d-b0c1-8414dccfcf42,Trey Research R&D Playground,Subscription,"{""CostCenter"": ""1234"",""CostAllocationTest"": ""Sameer"",""AMLResourceType"": ""Provisioner.Batch"",""env"": ""prod"",""org"": ""trey"",""ComputeType"": ""Compute Instance""}",196312,ACM Team,acm@testea.onmicrosoft.com,,0.025,8611537,Trey Research Demo (DO NOT USE),1,2024-06-01T00:00Z,8611537,Trey Research Demo (DO NOT USE),,SameerRuleWithTag,ACM9000,,,,0.025,,,144867,ACM,,,,1,USD,Standard,1 Hour,Cloud Provider,Microsoft,,,zfinops,Microsoft.MachineLearningServices/workspaces,,,Load Balancer - Standard Included LB Rules and Outbound Rules,"{""AccountName"":""bai52238044515004711258a"",""PoolName"":""samutrej1_a7a4be7a-0fb0-4f5b-a185-38adc2db211a"",""ConfigType"":""VirtualMachine"",""NodeType"":""Dedicated"",""PoolAllocationMode"":""BatchService"",""UsageType"":""loadbalancers"",""ClusterType"":""DSI"",""AmlWorkspaceId"":""90c7fd4d-a043-4a63-b232-b06086ef55a8"",""WorkspaceLocation"":""eastus2"",""AMLResourceType"":""Provisioner.Batch"",""SourceEventId"":""f57225f5-f724-800c-7318-ba734b3795ab"",""SourceResourceProvider"":""Batch"",""HostSubscriptionId"":""2b56c433-734a-4e64-8dce-4d9f93075804"",""EmittingService"":""Machine Learning Service - Non DSVM"",""Processor_Version"":""BillingProcessorV2""}",True,Load Balancer,27827eb0-7f60-4928-940b-f5fe15e7a4cb,Standard Included LB Rules and Outbound Rules,Standard,MS-AZR-0148P,,,AAA-21856,,,,
